problem_idx,answer_unchanged,original_answer,perturbed_answer
3898,False,\frac{27}{128},\frac{8}{375}
3899,False,80,96
3900,False,-\frac{16}{63},-\frac{9}{20}
3901,False,\frac{6\sqrt{10}}{7},\sqrt{15}
3902,False,5,4
3903,True,0.4,0.4
3904,True,8,8
3905,True,-2,-2
3906,False,2,1
3907,False,8,18
3908,False,2,3
3909,False,2\sqrt{10},3\sqrt{10}
3910,True,78,78
3911,True,45,45
3912,True, \frac{1}{13},\frac{1}{13}
3913,False,7\pi,15\pi
3914,False,"15,\!625",8000
3915,False,3,4
3916,False,3,\sqrt{11}
3917,False,12 \text{ gm},14 \text{ gm}
3918,False,\frac32,\frac{3}{2}
3919,False,16.75,20.55
3920,False,10,6
3921,True,9 \text{ multiples},9 \text{ multiples}
3922,True,10,10
3923,False,\frac 59,\frac{2}{3}
3924,False,140,150
3925,False,\frac{1}{11},\frac{1}{10}
3926,False,8\pi,12\pi
3927,False,120,126
3928,False,8,9
3929,False,70,120
3930,False,0.303,0.707
3931,False,-89,-59
3932,False,36^\circ,30^\circ
3933,False,234,306
3934,True,-2,-2
3935,True,3,3
3936,False,"14{,}916","16{,}716"
3937,False,78,84
3938,False,3,4
3939,False,80,65
3940,False,120^\circ,135^\circ
3941,False,5,7
3942,False,1.25,1.49
3943,False,11,10
3944,False,8,12
3945,False,4,5
3946,False,9,12
3947,True,5999,5999
3948,False,\frac{4}{35},\frac{7}{24}
3949,False,68,72
3950,False,2,4
3951,False,60,120
3952,False,150,135
3953,False,132,136
3954,True,-1,-1
3955,True,45\text{ mph},45\text{ mph}
3956,False,105,210
3957,False,55,65
3958,False,\frac{3}{4},\frac{2}{3}
3959,True,15,15
3960,False,180,212
3961,True,4,4
3962,False,27,36
3963,False,\frac{1}{2},\frac{5}{12}
3964,False,10^\circ,70^\circ
3965,False,4,9
3966,False,28,25
3967,True,5,5
3968,True,20,20
3969,True,180,180
3970,False,192,18954
3971,False,11 \frac{2}{3},10
3972,True,2,2
3973,False,1.21,1.27
3974,False,448,180
3975,False,\frac{3}{5},\frac{2}{5}
3976,False,80^{\circ},70^{\circ}
3977,False,3,0
3978,True,20,20
3979,False,\frac{1}{108},\frac{5}{2592}
3980,False,9c+6,9c+9
3981,True,25\%,25\%
3982,False,42,54
3983,False,9,8
3984,True,2,2
3985,False,6290000,4520000
3986,True,1,1
3987,True,-5,-5
3988,False,16,81
3989,False,10,11
3990,False,32,72
3991,False,12\frac{3}{5},7\frac{5}{6}
3992,False,7,5
3993,False,735,856
3994,True,80,80
3995,False,12\sqrt{5},14\sqrt{5}
3996,False,-\frac{40}{153},-\frac{42}{143}
3997,False,-18,-12
3998,False,9,12
3999,False,\dfrac{17}{50},\dfrac{17}{100}
4000,True,"50,\!625","50,\!625"
4001,False,1,2
4002,True,1,1
4003,True,45,45
4004,True,17,17
4005,True,\frac{1}{3},\frac{1}{3}
4006,False,24.1,24.8
4007,False,1080,900
4008,False,5,19
4009,False,10,12
4010,True,23,23
4011,False,4,6
4012,False,24,25
4013,False,\frac{137}{111},\frac{781}{333}
4014,False,40\text{ points},50\text{ points}
4015,True,4,4
4016,False,9,7
4017,False,97969,85264
4018,False,\$2.50,\$6.00
4019,True,\dfrac{1}{6},\dfrac{1}{6}
4020,False,16,25
4021,False,7,12
4022,False,180,120
4023,False,3400,2300
4024,False,118^{\circ},122^{\circ}
4025,False,27,32
4026,False,21,22
4027,False,33 \frac{1}{3},41 \frac{2}{3}
4028,False,18\text{ hours},20\text{ hours}
4029,True,12,12
4030,True,1500,1500
4031,False,18,30
4032,False,3,2
4033,False,1\frac{1}{4},1\frac{1}{2}
4034,False,6,8
4035,False,10,12
4036,True,-9,-9
4037,False,17\text{ meters},25\text{ meters}
4038,False,5,8
4039,False,\frac{1}{6},\frac{3}{13}
4040,True,\text{Devon},\text{Devon}
4041,False,56,90
4042,False,\dfrac{33}{100},\dfrac{7}{50}
4043,True,3,3
4044,False,5321,7243
4045,False,100\text{ square units},64\text{ square units}
4046,True,1,1
4047,False,200,300
4048,False,7.78,8.57
4049,False,3380,14196
4050,False,150,200
4051,True,2,2
4052,False,117,84
4053,True,1.125,1.125
4054,False,286,429
4055,False,\frac{3}{2},\frac{4}{3}
4056,True,20,20
4057,False,29,41
4058,False,8,9
4059,False,133,134
4060,False,12,6
4061,False,20,54
4062,False,44,60
4063,False,\dfrac{25}{52},\dfrac{7}{13}
4064,True,19,19
4065,False,\frac{8}{21},\frac{21}{55}
4066,False,\frac{3}{4},1
4067,False,"32,\!000","40,\!000"
4068,False,1518,162
4069,False,7,8
4070,False,24,32
4071,False,326.5,444.5
4072,False,23,37
4073,False,\frac12,-\frac{1}{3}
4074,True,1,1
4075,False,256,1024
4076,False,24,30
4077,False,512,81\sqrt{3}
4078,False,\dfrac{5}{9},\dfrac{7}{9}
4079,False,\frac{1}{9},\frac{1}{16}
4080,False,15,12
4081,True,36^\circ,36^\circ
4082,True,\frac{1}{2},\frac{1}{2}
4083,True,\text{A},\text{A}
4084,False,6,7
4085,False,192,240
4086,True,0,0
4087,False,\frac{24}{7},\frac{36}{5}
4088,True,29,29
4089,False,\frac{7}{4},\frac{17}{9}
4090,False,120,135
4091,False,12\sqrt{35},12\sqrt{5}
4092,False,12,36
4093,False,2,3
4094,True,3,3
4095,False,216,343
4096,False,\dfrac{1}{16},\dfrac{1}{32}
4097,False,12,20
4098,False,97,89
4099,False,68,76
4100,False,169,256
4101,False,4t,6t
4102,False,510,600
4103,False,30,10
4104,False,\sqrt{53},\sqrt{59}
4105,True,1,1
4106,False,16,18
4107,False,100,120
4108,False,78,84
4109,False,165,264
4110,False,\frac{1}{2},\frac{3}{8}
4111,True,1:1,1:1
4112,False,5\sqrt{21},7\sqrt{6}
4113,False,135^\circ,144^\circ
4114,False,147,144
4115,False,89898,88988
4116,False,84.5,96.3
4117,False,20\text{ degrees},160\text{ degrees}
4118,False,8\frac47,9\frac{2}{9}
4119,False,10,13
4120,False,8\sqrt{3},12\sqrt{2}
4121,False,564,748
4122,False,73,85
4123,False,6\sqrt{7},5\sqrt{7}
4124,False,666000,738000
4125,False,10,22.5
4126,False,\frac{3}{5},\frac{11}{20}
4127,False,12,11
4128,False,28,33
4129,False,\sqrt{6},2\sqrt{6}
4130,False,25,40
4131,True,.38,.38
4132,False,180,300
4133,False,\frac{19}{330},\frac{7}{110}
4134,False,"90\text{ square
units}",160\text{ square units}
4135,False,20,15
4136,False,25,49
4137,False,\frac{5}{9},\frac{2}{3}
4138,False,628,314
4139,False,\frac{1}{36},\frac{1}{64}
4140,False,10,14
4141,False,11,1
4142,False,46,49
4143,False,27,81
4144,False,5,1
4145,False,49\pi,64\pi
4146,False,\sqrt{6},2\sqrt{6}
4147,False,\frac{23}{7},\frac{7}{3}
4148,False,30,36
4149,False,17,29
4150,False,3,6
4151,False,33\sqrt{30},70\sqrt{5}
4152,False,-4,-6
4153,False,32,18
4154,False,949,938
4155,True,2,2
4156,False,8\sqrt{3},\frac{25\sqrt{3}}{2}
4157,False,1251,1112
4158,True,2k+2,2k+2
4159,False,7\%,8\%
4160,False,7,9
4161,False,"32,\!760","11,\!880"
4162,False,2013,3009
4163,False,23,17
4164,False,75\%,80\%
4165,False,680,900
4166,False,30^\circ,20^\circ
4167,False,27,44
4168,False,0.6,0.7
4169,False,4.95,5.95
4170,False,80,90
4171,True,10,10
4172,False,49,81
4173,False,40,50
4174,False,\frac{11}{15},\frac{17}{20}
4175,False,15,21
4176,False,15,20
4177,False,\frac{16}{27},\frac{8}{9}
4178,False,84,90
4179,False,90,80
4180,False,2560,3840
4181,False,4,6
4182,False,\frac{9}{56},\frac{17}{56}
4183,False,2,\frac{10}{3}
4184,False,19,29
4185,False,17,11
4186,False,-99,-77
4187,False,7,11
4188,False,-2x + 20,-3x + 18
4189,True,1,1
4190,True,\text{Navin},\text{Navin}
4191,False,10,14
4192,False,\text{MAKE},\text{AGIO}
4193,False,\frac{8}{21},\frac{5}{14}
4194,False,"5,\!460","13,\!680"
4195,False,24,120
4196,False,8x -1,9x - 2
4197,False,402,602
4198,False,18,28
4199,False,247000,250000
4200,False,37,43
4201,False,72,96
4202,False,2\sqrt3,3\sqrt{3}
4203,True,A,A
4204,False,F,B
4205,False,18,24
4206,False,4,5
4207,False,6,8
4208,False,1.36,2.27
4209,False,\sqrt{6} + 3\sqrt{2},2\sqrt{6} + 6\sqrt{2}
4210,False,4.5,6.5
4211,False,957,1023
4212,False,140,164
4213,False,32,43
4214,False,\frac{12}{13},\frac{30}{31}
4215,True,16,16
4216,False,24,40
4217,False,\frac{1}{6},\frac{1}{9}
4218,False,90,85
4219,False,448,482
4220,False,7,17
4221,False,5,10
4222,False,550,450
4223,False,24,30
4224,False,8,9
4225,False,156^\circ,108^\circ
4226,False,14+7\sqrt{2},16+8\sqrt{2}
4227,False,\frac{11}{16},\frac{7}{12}
4228,False,32-8\pi,72-18\pi
4229,False,100,129
4230,False,636,708
4231,False,22,26
4232,False,36,64
4233,False,157,197
4234,True,2x,2x
4235,False,90,132
4236,False,900,44100
4237,False,3,4.5
4238,False,10090,590
4239,False,13,15
4240,False,\frac{9}{10},\frac{3}{4}
4241,False,105,70
4242,False,22,30
4243,False,78,117
4244,False,36\sqrt{3},25\sqrt{3}
4245,False,144,120
4246,False,52,64
4247,True,8,8
4248,False,-30,-24
4249,False,36,64
4250,False,\frac{7}{2},\frac{5}{2}
4251,False,25,\frac{16}{9}
4252,True,-1,-1
4253,False,40,60
4254,False,68,63
4255,True,\frac{2}{3},\frac{2}{3}
4256,False,24,30
4257,False,\frac{11}{13},\frac{19}{13}
4258,False,-34 + 12x,12x-28
4259,False,6,8
4260,False,133,141
4261,False,36,72
4262,True,-14,-14
4263,False,64,61
4264,False,\frac{1}{6},\frac{1}{24}
4265,False,36^\circ,60^\circ
4266,False,160,210
4267,False,36,55
4268,True,1,1
4269,False,90^\circ,78^\circ
4270,False,100,1728
4271,False,"13,\!800","24,\!360"
4272,False,240,378
4273,False,123,129
4274,False,0,-16
4275,False,17,27
4276,False,120,720
4277,False,-1,-3
4278,False,9,12
4279,False,10,14
4280,False,"25,\!000","4,\!000"
4281,False,23,29
4282,False,240,120
4283,False,18,24
4284,False,10\pi,12\pi
4285,False,18,96
4286,False,12,24
4287,False,210,60
4288,False,\frac{4}{13},\frac{7}{13}
4289,False,507,611
4290,False,-10,-15
4291,False,\dfrac{1}{12},\dfrac{1}{9}
4292,False,76,91
4293,True,6,6
4294,False,99\pi \text{ square inches},96\pi \text{ square inches}
4295,False,9,18
4296,False,6,4
4297,True,5,5
4298,False,53,39
4299,False,17,21
4300,False,15,315
4301,False,50,18
4302,True,1,1
4303,False,6,12
4304,False,20,75
4305,False,20,15
4306,False,5k,5k+1
4307,False,-3969,-6561
4308,False,4,5
4309,False,420,840
4310,False,10,15
4311,False,87,91
4312,False,1584,900
4313,False,1260,432
4314,False,60^\circ,50^\circ
4315,False,0.15,0.35
4316,False,80^\circ,75^\circ
4317,False,336,504
4318,False,15,17
4319,False,75,60
4320,False,360,2520
4321,False,0,6
4322,False,8,16
4323,False,400,600
4324,False,\frac{21}{31},\frac{15}{23}
4325,False,140,420
4326,False,2,\frac{9}{2}
4327,True,0,0
4328,False,24,48
4329,False,45,49
4330,False,192,320
4331,False,260,6760
4332,False,12,18
4333,False,6,4
4334,True,"\$4,\!000","\$4,\!000"
4335,False,5040,720
4336,True,8,8
4337,False,\frac{11}{60},\frac{4}{9}
4338,False,36,35
4339,False,90,132
4340,False,75,173
4341,False,25,42
4342,False,10,12
4343,False,132,210
4344,True,0,0
4345,False,"3,\!250","84,\!500"
4346,False,20\%,30\%
4347,False,31,57
4348,False,"18,\!107","18,\!109"
4349,True,1\frac{1}{10},1\frac{1}{10}
4350,False,7.2,8.9
4351,True,\text{C},\text{C}
4352,False,41,59
4353,False,26,28
4354,False,23,25
4355,False,\frac{3}{8},\frac{4}{9}
4356,False,7,9
4357,False,18,10
4358,True,1,1
4359,False,50,75
4360,False,18,24
4361,False,7,8
4362,False,8,9
4363,True,3,3
4364,False,9,81
4365,False,3024,5040
4366,False,\frac{36}{25},\frac{49}{9}
4367,False,27,64
4368,False,84,85
4369,False,13.18,24.29
4370,False,220,264
4371,False,32,36
4372,False,24,12
4373,False,120,160
4374,False,868.8,878.8
4375,False,9,4
4376,False,\dfrac{19}{40},\dfrac{5}{11}
4377,False,1020,4420
4378,False,\dfrac{5}{36},\dfrac{1}{9}
4379,False,52^\circ,53^\circ
4380,False,6,4
4381,False,120,72
4382,False,"900,\!000,\!000","9,\!000,\!000,\!000"
4383,True,48^\circ,48^\circ
4384,False,116,110
4385,False,45,54
4386,True,107,107
4387,True,13,13
4388,False,8,\dfrac{25}{2}
4389,True,48,48
4390,False,75^\circ,45^\circ
4391,False,4,8
4392,False,6,9
4393,True,10,10
4394,True,140,140
4395,False,28,49
4396,False,"362,\!880",90720
4397,False,200,242
4398,False,3720,4720
4399,False,3,4
4400,False,28,25
4401,False,333,777
4402,True,\frac{1}{3},\frac{1}{3}
4403,False,480,540
4404,False,75^\circ,76^\circ
4405,False,4\sqrt{2},5\sqrt{2}
4406,False,0,-91
4407,False,75,78
4408,False,\frac{128}{1875},\frac{32}{375}
4409,False,15,16
4410,False,69,64
4411,False,-49,-48
4412,False,300,600
4413,False,12,15
4414,False,4,8
4415,False,400,225
4416,False,\$4,\$7
4417,False,84,72
4418,True,8,8
4419,False,190,171
4420,True,20\%,20\%
4421,False,\frac{4}{11},\frac{9}{22}
4422,False,108^\circ,105^\circ
4423,False,12,8
4424,False,8,10
4425,False,10,5
4426,False,14,19
4427,True,54000,54000
4428,False,\frac{130}{231},\frac{65}{77}
4429,False,\dfrac{1}{10},\dfrac{1}{11}
4430,False,55,54
4431,False,135,150
4432,False,11,9
4433,False,96,108
4434,False,22.5,20
4435,False,13,14
4436,False,\text{D},\text{C}
4437,False,\frac 97,\frac{9}{16}
4438,True,1,1
4439,False,40,52
4440,True,24,24
4441,False,23,19
4442,False,\frac{427}{495},\frac{922}{495}
4443,False,\frac{4}{3},\frac{22}{3}
4444,False,1188,1320
4445,False,18,32
4446,False,7p+4e,7p+3e
4447,False,5400,974700
4448,False,291,485
4449,True,1250,1250
4450,False,2,3
4451,False,9,7
4452,False,1,2
4453,False,14,3
4454,True,0,0
4455,False,\frac{1}{4},\frac{2}{7}
4456,False,"\text{B, E, G}","\text{A, D, F, H}"
4457,True,"45^\circ, 135^\circ","45^\circ, 135^\circ"
4458,False,\frac{1}{72},\frac{1}{12}
4459,False,\begin{pmatrix} 6 \\ 3 \\ 0 \end{pmatrix},\begin{pmatrix} 9 \\ 3 \\ 0 \end{pmatrix}
4460,False,\frac{\pi^2}{6},\frac{\pi^2}{4}
4461,True,120^\circ,120^\circ
4462,False,\begin{pmatrix} 1 \\ 4 \\ 3 \end{pmatrix},\begin{pmatrix} 8/5 \\ 4 \\ 14/5 \end{pmatrix}
4463,False,\frac{37}{11},\frac{142}{13}
4464,False,"(3,2,4)","(3,3,4)"
4465,False,-3,-\frac{3}{2}
4466,False,3\sqrt{2},\frac{13\sqrt{2}}{4}
4467,False,"(2,-1,2)","\left(\frac{30}{11},-\frac{15}{11},\frac{10}{11}\right)"
4468,False,\text{(E)},\text{(C)}
4469,False,\begin{pmatrix} 0 & 0 & 0 \\ 0 & 1 & 0 \\ 0 & 0 & 0 \end{pmatrix},\begin{pmatrix} 0 & 0 & 0 \\ 0 & 0 & 0 \\ 0 & 0 & 1 \end{pmatrix}
4470,True,-1,-1
4471,False,2,1
4472,False,\begin{pmatrix} 4033 & -8064 \\ 2016 & -4031 \end{pmatrix},\begin{pmatrix} 4 \cdot 3^{2015} & -4 \cdot 3^{2015} \\ 3^{2015} & -3^{2015} \end{pmatrix}
4473,True,5,5
4474,False,\begin{pmatrix} 31 & 50 \\ -18 & -29 \end{pmatrix},\begin{pmatrix} 37 & 72 \\ -18 & -35 \end{pmatrix}
4475,True,\begin{pmatrix} -5 \\ 2 \end{pmatrix},\begin{pmatrix} -5 \\ 2 \end{pmatrix}
4476,False,\begin{pmatrix} 48/65 \\ 6/65 \end{pmatrix},\begin{pmatrix} 112/65 \\ 14/65 \end{pmatrix}
4477,False,\begin{pmatrix} 1/5 & 4/5 \\ 0 & 1 \end{pmatrix},\begin{pmatrix} 1/6 & 2/3 \\ 0 & 1 \end{pmatrix}
4478,False,y = 3x^2 - 34x + 88,y = 3x^2 - 40x + 125
4479,False,288 \pi,288\pi
4480,False,\frac{27}{38},\frac{42}{59}
4481,False,16,18
4482,False,"\left( \frac{5}{3}, \frac{5}{3}, \frac{5}{3} \right)","\left( \frac{8}{3}, \frac{8}{3}, \frac{8}{3} \right)"
4483,False,\frac{3}{2},\frac{7}{5}
4484,True,1,1
4485,False,4,3
4486,True,65536,65536
4487,False,\frac{8}{15},\frac{16}{63}
4488,False,8,9
4489,False,\frac{5}{13},\frac{7}{25}
4490,False,50^\circ,51^\circ
4491,False,"(8,3,-1)","(9,3,-1)"
4492,False,\frac{16}{65},-\frac{33}{65}
4493,False,\frac{1}{99},\frac{1}{24}
4494,False,11,12
4495,False,48,52
4496,True,60^\circ,60^\circ
4497,True,"(4,24)","(4,24)"
4498,True,18,18
4499,True,-1,-1
4500,False,-\frac{\pi}{6},-\frac{\pi}{2}
4501,False,x = -1,x = 1
4502,False,12 - 4 \sqrt{2},12-4\sqrt{2}
4503,False,2 \sqrt{2} + \sqrt{6},2\sqrt{3}+3
4504,True,\frac{1}{3},\frac{1}{3}
4505,False,\begin{pmatrix} 3/5 \\ 57/5 \end{pmatrix},\begin{pmatrix}2/3\\32/3\end{pmatrix}
4506,False,116 - 75i,135-82i
4507,False,\frac{2}{5},\frac{1}{5}
4508,False,9 \pi,36\pi
4509,True,0,0
4510,False,\begin{pmatrix} 23/8 \\ 7/4 \end{pmatrix},\begin{pmatrix} 27/7 \\ 11/7 \end{pmatrix}
4511,False,\frac{29}{15},\frac{15}{8}
4512,False,534,500
4513,False,144,912
4514,True,"27^\circ, 63^\circ, 99^\circ, 135^\circ, 171^\circ","27^\circ, 63^\circ, 99^\circ, 135^\circ, 171^\circ"
4515,True,3R^2,3R^2
4516,False,\frac{25 \sqrt{10}}{4},\frac{49\sqrt{10}}{4}
4517,False,\frac{4}{3},2
4518,False,5 \pi,5\pi
4519,False,4,2
4520,False,1,\frac{\sqrt{3}}{2}
4521,False,\cos 58^\circ,\cos 60^\circ
4522,True,\text{(E)},\text{(E)}
4523,True,\frac{35}{64},\frac{35}{64}
4524,False,\frac{3}{2},\frac{8}{3}
4525,True,D,D
4526,True,\frac{21}{64},\frac{21}{64}
4527,False,\begin{pmatrix} 2 & 0 \\ -3 & 5 \end{pmatrix},\begin{pmatrix} 2 & 0 \\ -3 & 2 \end{pmatrix}
4528,False,\frac{70}{39},\frac{30}{19}
4529,False,92,94
4530,True,\frac{\sqrt{5}}{5},\frac{\sqrt{5}}{5}
4531,True,\begin{pmatrix} -5/13 \\ 12/13 \end{pmatrix},\begin{pmatrix} -5/13 \\ 12/13 \end{pmatrix}
4532,True,82,82
4533,True,30^\circ,30^\circ
4534,False,"(-13,-16,-18)","(-16,-20,-18)"
4535,True,7,7
4536,False,"\frac{\pi}{4}, \frac{9 \pi}{4}",\frac{9\pi}{4}
4537,False,"(-3,2)","(-10, 16)"
4538,False,-27,-81
4539,False,\frac{\sqrt{35}}{3},\frac{3\sqrt{11}}{5}
4540,False,-\frac{7}{17},-\frac{9}{46}
4541,False,2,1
4542,False,\frac{1}{2},\frac{1}{3}
4543,False,\frac{7}{3},\frac{8}{3}
4544,True,16,16
4545,False,\frac{1}{2},\frac{\sqrt{2}}{2}
4546,False,-\frac{\pi}{6},-\frac{\pi}{3}
4547,True,\pi,\pi
4548,False,\begin{pmatrix} 11 \\ -36 \\ -3 \end{pmatrix},\begin{pmatrix} 15 \\ -36 \\ -3 \end{pmatrix}
4549,False,11,7
4550,False,27,38
4551,False,6 \sqrt{6},24\sqrt{21}
4552,False,"\text{C, F, H}","\text{A, D, G}"
4553,True,2 - 2 \sqrt{2},2 - 2 \sqrt{2}
4554,False,\frac{4}{7},4
4555,False,\begin{pmatrix} 0 & 0 \\ 0 & 1 \end{pmatrix},\begin{pmatrix} 1 & 0 \\ 0 & 0 \end{pmatrix}
4556,False,3,2
4557,False,30,3\sqrt{145}
4558,False,"0,4",-2
4559,False,2,"\frac{9}{4}, -\frac{3}{4}"
4560,False,-\frac{2 \sqrt{3}}{3},-2
4561,False,"3, 11, 33",\text{No solution}
4562,False,105^\circ,"75^\circ, 60^\circ, 45^\circ"
4563,False,49,62
4564,False,\sin 3x,\frac{5}{4} \sin 3x
4565,False,4,3
4566,False,432,433
4567,False,\sqrt{21},2\sqrt{7}
4568,False,87^\circ,86.5^\circ
4569,True,1,1
4570,False,8+4\sqrt3,4\sqrt{3}
4571,False,\frac{7}{8},\frac{17}{18}
4572,False,\frac{\sqrt{3}}{3},\sqrt{3}
4573,True,0,0
4574,False,\begin{pmatrix} 2 & -3 \\ 0 & 3 \end{pmatrix},\begin{pmatrix} 2 & -2 \\ 0 & 3 \end{pmatrix}
4575,False,"\left( -\frac{2}{3}, -\frac{7}{3}, \frac{14}{9} \right)","\left( -\frac{4}{3}, -\frac{5}{3}, \frac{16}{9} \right)"
4576,False,"(-7,10)","(-9,10)"
4577,False,\frac{1}{5},5
4578,False,\begin{pmatrix} 2 \\ -11 \end{pmatrix},\begin{pmatrix} 3 \\ -11 \end{pmatrix}
4579,False,\begin{pmatrix} 0 & -15 \\ -2 & -4 \end{pmatrix},\begin{pmatrix} 0 & -15 \\ -2 & -7 \end{pmatrix}
4580,False,"\left[ -\frac{\pi}{2}, \frac{\pi}{2} \right]","\left[ -\frac{3\pi}{4}, \frac{3\pi}{4} \right]"
4581,False,4018,4020
4582,False,\pi,\frac{9\pi}{4}
4583,True,\begin{pmatrix} 6 \\ -15 \end{pmatrix},\begin{pmatrix} 6 \\ -15 \end{pmatrix}
4584,False,11 \sqrt{5} + 11,\frac{24(2\sqrt{5}+\sqrt{3})}{\sqrt{17}}
4585,False,-1,-\frac{\sqrt{3}}{2}
4586,True,\frac{\sqrt{2}}{2},\frac{\sqrt{2}}{2}
4587,False,\begin{pmatrix} 1/2 \\ 1/2 \\ 1/2 \end{pmatrix},\begin{pmatrix} 1 \\ 1 \\ 1 \end{pmatrix}
4588,False,"\left( \frac{7}{45}, \frac{4}{45} \right)","\left(\frac{19}{45}, -\frac{2}{45}\right)"
4589,False,\begin{pmatrix} 8 & 12 \\ -4 & 20 \end{pmatrix},\begin{pmatrix} 12 & 18 \\ -6 & 30 \end{pmatrix}
4590,False,-41,-44
4591,False,1 - 12i,2 - 13i
4592,False,-2,-1
4593,False,\begin{pmatrix} 3 & 6 \\ 2 & 7 \end{pmatrix},\begin{pmatrix} 2 & 4 \\ 2 & 6 \end{pmatrix}
4594,False,11,15
4595,False,\frac{1}{9},\frac{1}{12}
4596,False,"0, \frac{2 \pi}{3}, \frac{4 \pi}{3}, 2 \pi","0, \frac{\pi}{2}, \pi, \frac{3\pi}{2}, 2\pi"
4597,False,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},\begin{pmatrix} 0 \\ 1/2 \\ 3/2 \end{pmatrix}
4598,False,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},\begin{pmatrix} 6/5 \\ -3/5 \\ 0 \end{pmatrix}
4599,True,0,0
4600,False,\sqrt{51},\frac{21}{4}
4601,True,\begin{pmatrix} -4/9 \\ 1/9 \\ 8/9 \end{pmatrix},\begin{pmatrix} -4/9 \\ 1/9 \\ 8/9 \end{pmatrix}
4602,False,\begin{pmatrix} 12/13 \\ -18/13 \end{pmatrix},\begin{pmatrix} 16/13 \\ -24/13 \end{pmatrix}
4603,True,46,46
4604,False,"-\frac{5 \pi}{12}, -\frac{\pi}{12}, \frac{\pi}{12}, \frac{5 \pi}{12}","-\frac{\pi}{12}, \frac{\pi}{12}, \frac{5\pi}{12}"
4605,False,2,-1
4606,False,\frac{1}{3},\frac{1}{2}
4607,False,87.5,85
4608,False,\frac{\sqrt{2} + \sqrt{6}}{4},\frac{\sqrt{6} - \sqrt{2}}{4}
4609,True,3,3
4610,False,\begin{pmatrix} -7 \\ 16 \\ 5 \end{pmatrix},\begin{pmatrix} -9 \\ 17 \\ 5 \end{pmatrix}
4611,False,78 \pi,90\pi
4612,False,100,\frac{53}{2}
4613,False,"(2,-1)","(3,-1)"
4614,False,19,21
4615,False,86^\circ,87^\circ
4616,False,9^\circ,10^\circ
4617,False,160,120
4618,False,"(8,14)","(10, 14)"
4619,False,120^\circ,60^\circ
4620,False,1,-\frac{1}{2}
4621,False,"\left( \frac{11}{2}, -1, 1 \right)","(6, -1, 1)"
4622,False,\frac{3}{5},\frac{1}{5}
4623,False,9,7
4624,False,\begin{pmatrix} 1/5 \\ -3/5 \end{pmatrix},\begin{pmatrix} 4/13 \\ -6/13 \end{pmatrix}
4625,True,0,0
4626,False,\frac{9}{256},\frac{3}{256}
4627,False,-21,-24
4628,True,\text{(C)},\text{(C)}
4629,False,-12 + 15i,-16 + 20i
4630,True,1,1
4631,True,"\text{A,C,F}","\text{A,C,F}"
4632,False,"(5 \sqrt{2}, 5 \sqrt{2})","\left( \frac{11\sqrt{2}}{2}, \frac{11\sqrt{2}}{2} \right)"
4633,False,6^{\circ},8^{\circ}
4634,False,97,116
4635,False,\frac{7}{8},\frac{15}{16}
4636,False,-\frac{16}{65},-\frac{33}{65}
4637,False,\begin{pmatrix} 6/5 \\ -17/5 \end{pmatrix},\begin{pmatrix} 3/5 \\ -21/5 \end{pmatrix}
4638,False,"2 + \sqrt{6}, 2 - \sqrt{6}","\frac{5 + \sqrt{21}}{2}, \frac{5 - \sqrt{21}}{2}"
4639,False,70,69
4640,False,-\frac{1}{2},\frac{13}{16}
4641,False,2^{2005},2^{2007}
4642,True,12,12
4643,False,31,51
4644,False,20,19
4645,False,\begin{pmatrix} -3 \\ 11 \\ 7 \end{pmatrix},\begin{pmatrix} -3 \\ 16 \\ 11 \end{pmatrix}
4646,True,5 \sqrt{2},5 \sqrt{2}
4647,False,-\frac{33}{65},-\frac{16}{65}
4648,False,-\frac{24}{25},-\frac{12}{13}
4649,True,4,4
4650,False,"(0,1)","\left[\frac{3}{4}, 1\right)"
4651,False,\frac{1 + \sqrt{5}}{4},\frac{\sqrt{3}}{2}
4652,True,0,0
4653,False,-\frac{\pi}{4},\arctan\sqrt{2} - \frac{\pi}{2}
4654,False,-2,-\sqrt{2}
4655,False,\frac{16 \pi}{3},\frac{25\pi}{3}
4656,False,315,316 + 26\sqrt{3}
4657,False,\cot x,\tan x
4658,False,"1, -3","1, \frac{-1+\sqrt{29}}{2}, \frac{-1-\sqrt{29}}{2}"
4659,False,\frac{64}{3},\frac{200}{9}
4660,True,60^\circ,60^\circ
4661,False,\begin{pmatrix} 7 \\ -2 \end{pmatrix},\begin{pmatrix} 120/17 \\ -30/17 \end{pmatrix}
4662,False,\begin{pmatrix} -3 \\ -2 \\ 9 \end{pmatrix},\begin{pmatrix} -13/3 \\ -10/3 \\ 35/3 \end{pmatrix}
4663,True,0,0
4664,True,8,8
4665,False,\begin{pmatrix} 5/3 \\ 5/3 \\ 4/3 \end{pmatrix},\begin{pmatrix} 37/24 \\ 19/12 \\ 17/12 \end{pmatrix}
4666,False,\begin{pmatrix} -2 \\ -14 \\ -7 \end{pmatrix},\begin{pmatrix} -2 \\ -9 \\ -2 \end{pmatrix}
4667,False,x - 3z = 0,2x - 3z = 0
4668,True,72,72
4669,False,\frac{3}{2} + \frac{3}{2} i,2 + 2i
4670,True,\sqrt{5},\sqrt{5}
